parent_entity_id,child_entity_id,entity_kind,relation_type,source
SKL_0c69b2e7a542,SKL_de288f29553a,skill,broader_than,ESCO_SKILLS
SKL_e88666ea091c,SKL_8cca783b7e18,skill,broader_than,ESCO_SKILLS
SKL_ca776a7a3b8c,SKL_90c7e2eeaba0,skill,broader_than,ESCO_SKILLS
SKL_cea699b59583,SKL_6e0605059663,skill,broader_than,ESCO_SKILLS
SKL_54e90d682c81,SKL_e0406f8bed59,skill,broader_than,ESCO_SKILLS
SKL_4347c571ba42,SKL_a9effbb722ab,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_af0f4e78c7a3,skill,broader_than,ESCO_SKILLS
SKL_20b19108d741,SKL_d1ef15b0a358,skill,broader_than,ESCO_SKILLS
SKL_cb1978958417,SKL_701fcbf5fa2c,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_e1b206f3f66e,skill,broader_than,ESCO_SKILLS
SKL_b90181e8b24c,SKL_100772f1588f,skill,broader_than,ESCO_SKILLS
SKL_b2aff16de2fe,SKL_929f2bc40d7c,skill,broader_than,ESCO_SKILLS
SKL_77f2ba894546,SKL_16afd0438ee4,skill,broader_than,ESCO_SKILLS
SKL_c3874fe564df,SKL_4abb95a7d8eb,skill,broader_than,ESCO_SKILLS
SKL_500694b2ae44,SKL_b5f9e8033714,skill,broader_than,ESCO_SKILLS
SKL_1453ea0b57fd,SKL_fa86dc413a7c,skill,broader_than,ESCO_SKILLS
SKL_7cb0b95d8ecb,SKL_14a0542ac51a,skill,broader_than,ESCO_SKILLS
SKL_848713e2923c,SKL_4da81ba8fc0e,skill,broader_than,ESCO_SKILLS
SKL_20b19108d741,SKL_25518c6e74b0,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_a5bd02f3490e,skill,broader_than,ESCO_SKILLS
SKL_b809851ed24c,SKL_d8365db0bf51,skill,broader_than,ESCO_SKILLS
SKL_7cb0b95d8ecb,SKL_3887cab28790,skill,broader_than,ESCO_SKILLS
SKL_aaabf934fad2,SKL_c2d63f4be228,skill,broader_than,ESCO_SKILLS
SKL_0c69b2e7a542,SKL_a06ae49b7664,skill,broader_than,ESCO_SKILLS
SKL_20b19108d741,SKL_cdbdc2d82920,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_ab0615922027,skill,broader_than,ESCO_SKILLS
SKL_2f5807f15ef8,SKL_083a16a42745,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_74a301540229,skill,broader_than,ESCO_SKILLS
SKL_8a4017e488ab,SKL_a186ecb91e42,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_e83ea15281a7,skill,broader_than,ESCO_SKILLS
SKL_0c69b2e7a542,SKL_fe3854279608,skill,broader_than,ESCO_SKILLS
SKL_6cccbc832323,SKL_c525ff01d905,skill,broader_than,ESCO_SKILLS
SKL_8f18beedf000,SKL_b1aa4a266780,skill,broader_than,ESCO_SKILLS
SKL_9f20de910254,SKL_8fe62404bf31,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_0de1bcfc9fd2,skill,broader_than,ESCO_SKILLS
SKL_6af08a2b7dc0,SKL_40ecf692a0cf,skill,broader_than,ESCO_SKILLS
SKL_bb5f053ffdd4,SKL_0d4bdda614bd,skill,broader_than,ESCO_SKILLS
SKL_a18079ef9114,SKL_3ff4df2f4b2b,skill,broader_than,ESCO_SKILLS
SKL_309165ba639e,SKL_e3c6c843b14b,skill,broader_than,ESCO_SKILLS
SKL_fae7568e2548,SKL_c6b378206477,skill,broader_than,ESCO_SKILLS
SKL_d5ac46835686,SKL_109edeaf36eb,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_9b5244fd7e00,skill,broader_than,ESCO_SKILLS
SKL_603d1211df1e,SKL_885950a12687,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_27d3d9fa396a,skill,broader_than,ESCO_SKILLS
SKL_9f20de910254,SKL_c47130b92816,skill,broader_than,ESCO_SKILLS
SKL_f37682de4b11,SKL_5e1feca357b2,skill,broader_than,ESCO_SKILLS
SKL_9f20de910254,SKL_9ffecfc0523b,skill,broader_than,ESCO_SKILLS
SKL_d5ac46835686,SKL_42b850072160,skill,broader_than,ESCO_SKILLS
SKL_2ce7334bb9c5,SKL_416b8573cd5d,skill,broader_than,ESCO_SKILLS
SKL_1b7c49c52b86,SKL_a1e6b80efe9e,skill,broader_than,ESCO_SKILLS
SKL_95c40cdd51f6,SKL_41d06494b816,skill,broader_than,ESCO_SKILLS
SKL_33d659a6f832,SKL_54a4b95de040,skill,broader_than,ESCO_SKILLS
SKL_33d659a6f832,SKL_a8cf2d536f2f,skill,broader_than,ESCO_SKILLS
SKL_69b44233a92b,SKL_6cec95e32dc0,skill,broader_than,ESCO_SKILLS
SKL_cb1978958417,SKL_ad7a7100bf74,skill,broader_than,ESCO_SKILLS
SKL_23085972a5e1,SKL_c3f4e7eee5b0,skill,broader_than,ESCO_SKILLS
SKL_cea699b59583,SKL_d4f9396de51d,skill,broader_than,ESCO_SKILLS
SKL_f37682de4b11,SKL_c0bcabaa97f8,skill,broader_than,ESCO_SKILLS
SKL_1453ea0b57fd,SKL_eed64f813250,skill,broader_than,ESCO_SKILLS
SKL_f1fa5403b560,SKL_2260910f563a,skill,broader_than,ESCO_SKILLS
SKL_7cb0b95d8ecb,SKL_88e58a1e2200,skill,broader_than,ESCO_SKILLS
SKL_8a4017e488ab,SKL_4f9e7caf5aed,skill,broader_than,ESCO_SKILLS
SKL_ce75baef5e81,SKL_60f44085f999,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_ed12c1daf339,skill,broader_than,ESCO_SKILLS
SKL_76c0a07170d5,SKL_5967f2c71f98,skill,broader_than,ESCO_SKILLS
SKL_6791d32cdc4a,SKL_d248feca446a,skill,broader_than,ESCO_SKILLS
SKL_e28559fdec63,SKL_eababd164e1d,skill,broader_than,ESCO_SKILLS
SKL_4347c571ba42,SKL_931bbc3201f1,skill,broader_than,ESCO_SKILLS
SKL_bf0b9f662415,SKL_9ecbc6ecc5c0,skill,broader_than,ESCO_SKILLS
SKL_3cfcc3122f53,SKL_62bde1fe53e2,skill,broader_than,ESCO_SKILLS
SKL_96639e06d16b,SKL_20b3a1bd4b37,skill,broader_than,ESCO_SKILLS
SKL_e6e808990e37,SKL_2d3969d11339,skill,broader_than,ESCO_SKILLS
SKL_ead5f66c983d,SKL_7f91d7bb9892,skill,broader_than,ESCO_SKILLS
SKL_8a4017e488ab,SKL_5858f8aaf75f,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_c20544c221a8,skill,broader_than,ESCO_SKILLS
SKL_8d8d08b40444,SKL_4bb3978838d6,skill,broader_than,ESCO_SKILLS
SKL_848713e2923c,SKL_d59c1c655f17,skill,broader_than,ESCO_SKILLS
SKL_8a4017e488ab,SKL_c1394cfd59bd,skill,broader_than,ESCO_SKILLS
SKL_ead5f66c983d,SKL_afd4128fb784,skill,broader_than,ESCO_SKILLS
SKL_4d93430ba96d,SKL_cbd97a2e6290,skill,broader_than,ESCO_SKILLS
SKL_161913019900,SKL_e6b93c2027dd,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_7fafd50b81a5,skill,broader_than,ESCO_SKILLS
SKL_d8f0765c1c31,SKL_a45566a0c0ec,skill,broader_than,ESCO_SKILLS
SKL_20b19108d741,SKL_e99fc85ebe7c,skill,broader_than,ESCO_SKILLS
SKL_161913019900,SKL_9934062c5886,skill,broader_than,ESCO_SKILLS
SKL_20f8b4f7eb09,SKL_2320901baa0c,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_1124817a720e,skill,broader_than,ESCO_SKILLS
SKL_e88666ea091c,SKL_27cdecd220ea,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_c993c6aecf8e,skill,broader_than,ESCO_SKILLS
SKL_77f2ba894546,SKL_2a5b118ca0e3,skill,broader_than,ESCO_SKILLS
SKL_e88666ea091c,SKL_2bf7432b2d4b,skill,broader_than,ESCO_SKILLS
SKL_53c43cbebf0e,SKL_83844c286d76,skill,broader_than,ESCO_SKILLS
SKL_f1dfc37ab4a2,SKL_303ee19dce8f,skill,broader_than,ESCO_SKILLS
SKL_e88666ea091c,SKL_8d1f7cbb3377,skill,broader_than,ESCO_SKILLS
SKL_7cb0b95d8ecb,SKL_e9b9f4a1354d,skill,broader_than,ESCO_SKILLS
SKL_6dfcac495c53,SKL_e4cbafd8a3b6,skill,broader_than,ESCO_SKILLS
SKL_acf36642aaf8,SKL_fd3d7bb5e302,skill,broader_than,ESCO_SKILLS
SKL_f37682de4b11,SKL_8167b2084601,skill,broader_than,ESCO_SKILLS
SKL_59eaf4005231,SKL_6924454c4c1e,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_f5f12231001c,skill,broader_than,ESCO_SKILLS
SKL_76c0a07170d5,SKL_429fa18d480e,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_d275975f2053,skill,broader_than,ESCO_SKILLS
SKL_23085972a5e1,SKL_e611a343e4e9,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_0e0ddaf5873f,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_46088f1661b7,skill,broader_than,ESCO_SKILLS
SKL_702ac47c3fd3,SKL_c604e4449259,skill,broader_than,ESCO_SKILLS
SKL_40adba60c444,SKL_9a72439bbbfc,skill,broader_than,ESCO_SKILLS
SKL_0c69b2e7a542,SKL_13c6daf0911d,skill,broader_than,ESCO_SKILLS
SKL_05763a8559a5,SKL_0cec36746a78,skill,broader_than,ESCO_SKILLS
SKL_33d659a6f832,SKL_523392841f59,skill,broader_than,ESCO_SKILLS
SKL_445b3ba921d0,SKL_3de0d077508a,skill,broader_than,ESCO_SKILLS
SKL_adbf3ba9a54c,SKL_aba6d3815562,skill,broader_than,ESCO_SKILLS
SKL_a41501d93d27,SKL_cd5fccefbdd1,skill,broader_than,ESCO_SKILLS
SKL_23085972a5e1,SKL_9a283c5620fd,skill,broader_than,ESCO_SKILLS
SKL_e88666ea091c,SKL_053746c2bf35,skill,broader_than,ESCO_SKILLS
SKL_20b19108d741,SKL_60dabb7fbd39,skill,broader_than,ESCO_SKILLS
SKL_20b19108d741,SKL_e236a38c4a85,skill,broader_than,ESCO_SKILLS
SKL_77f2ba894546,SKL_f20abbe40df9,skill,broader_than,ESCO_SKILLS
SKL_40adba60c444,SKL_21b146ea089f,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_7e853ce0760f,skill,broader_than,ESCO_SKILLS
SKL_d879ef43f1a4,SKL_4615fd065bda,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_17a6cda90b85,skill,broader_than,ESCO_SKILLS
SKL_2071d45dc6aa,SKL_2ddae747961e,skill,broader_than,ESCO_SKILLS
SKL_309165ba639e,SKL_165eec91c5d4,skill,broader_than,ESCO_SKILLS
SKL_cf1feade88cc,SKL_f61b0071c4b6,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_a43bcca2465e,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_4f8027620713,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_d3d9af86ef84,skill,broader_than,ESCO_SKILLS
SKL_f2a64246d4c8,SKL_31172f1d0747,skill,broader_than,ESCO_SKILLS
SKL_0a8cc966ac29,SKL_22632e35d4ab,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_f46a3a3c6551,skill,broader_than,ESCO_SKILLS
SKL_0c69b2e7a542,SKL_f7936505bc48,skill,broader_than,ESCO_SKILLS
SKL_309165ba639e,SKL_e4518a5681c9,skill,broader_than,ESCO_SKILLS
SKL_9f20de910254,SKL_c2f2af191abe,skill,broader_than,ESCO_SKILLS
SKL_20b19108d741,SKL_8845df37d0d0,skill,broader_than,ESCO_SKILLS
SKL_7cb0b95d8ecb,SKL_59d4d75d1168,skill,broader_than,ESCO_SKILLS
SKL_848713e2923c,SKL_5dfc71462cdb,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_b65348538f34,skill,broader_than,ESCO_SKILLS
SKL_f3bb34bc0e6f,SKL_027437360ea9,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_20d176fafc3d,skill,broader_than,ESCO_SKILLS
SKL_f2688ac2f7fa,SKL_e3225d92f6fd,skill,broader_than,ESCO_SKILLS
SKL_ead5f66c983d,SKL_140b9672ae2f,skill,broader_than,ESCO_SKILLS
SKL_10267c3c1eff,SKL_a561c76a0e88,skill,broader_than,ESCO_SKILLS
SKL_cdee588f84aa,SKL_1f267c14eff9,skill,broader_than,ESCO_SKILLS
SKL_99b6dfb907e9,SKL_9601b9bb5665,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_3f39269f8a92,skill,broader_than,ESCO_SKILLS
SKL_20b19108d741,SKL_c74243986bea,skill,broader_than,ESCO_SKILLS
SKL_ee04c5da3db2,SKL_d80a5842fd95,skill,broader_than,ESCO_SKILLS
SKL_7cb0b95d8ecb,SKL_2be24dceca04,skill,broader_than,ESCO_SKILLS
SKL_9493d2030667,SKL_fa6716bd970c,skill,broader_than,ESCO_SKILLS
SKL_cea699b59583,SKL_580752d70a1a,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_a913b683ebd9,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_d546743b9da1,skill,broader_than,ESCO_SKILLS
SKL_9a32440af0e8,SKL_5575f7d77069,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_9e24266d180e,skill,broader_than,ESCO_SKILLS
SKL_ca776a7a3b8c,SKL_0c20c36ec856,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_cccca3da833a,skill,broader_than,ESCO_SKILLS
SKL_aaabf934fad2,SKL_071d40f9fd14,skill,broader_than,ESCO_SKILLS
SKL_59eaf4005231,SKL_a474d184a0a0,skill,broader_than,ESCO_SKILLS
SKL_e88666ea091c,SKL_a85869292402,skill,broader_than,ESCO_SKILLS
SKL_49eac973733e,SKL_2f6bd9df1a40,skill,broader_than,ESCO_SKILLS
SKL_d5ac46835686,SKL_b9a5a3d980ee,skill,broader_than,ESCO_SKILLS
SKL_f37682de4b11,SKL_ceba13f8ba45,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_a2eb07d964f7,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_1b02f5547def,skill,broader_than,ESCO_SKILLS
SKL_40adba60c444,SKL_0348dd5625d1,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_7c9445cdf809,skill,broader_than,ESCO_SKILLS
SKL_7119eb664ab9,SKL_4dd5e118bd42,skill,broader_than,ESCO_SKILLS
SKL_e88666ea091c,SKL_ca93b3f41810,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_4f2bd02de76a,skill,broader_than,ESCO_SKILLS
SKL_0c69b2e7a542,SKL_a3312b90fca5,skill,broader_than,ESCO_SKILLS
SKL_2bd23e1a18e7,SKL_92219f739694,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_f6f390848b58,skill,broader_than,ESCO_SKILLS
SKL_adbf3ba9a54c,SKL_ad3b003ca96e,skill,broader_than,ESCO_SKILLS
SKL_c3874fe564df,SKL_5c1cafdcd539,skill,broader_than,ESCO_SKILLS
SKL_2e71f23c8a32,SKL_1ba5b7de1077,skill,broader_than,ESCO_SKILLS
SKL_ac9ef6168823,SKL_99eb711381aa,skill,broader_than,ESCO_SKILLS
SKL_f1dfc37ab4a2,SKL_c7910d3185cd,skill,broader_than,ESCO_SKILLS
SKL_c368aad02f31,SKL_c18c5f00290e,skill,broader_than,ESCO_SKILLS
SKL_2e71f23c8a32,SKL_ba4b591cdd44,skill,broader_than,ESCO_SKILLS
SKL_918d00fba481,SKL_69298c08d78d,skill,broader_than,ESCO_SKILLS
SKL_e09b44ffaaaa,SKL_c88ea684ad79,skill,broader_than,ESCO_SKILLS
SKL_bad628a57dfc,SKL_a31bcce95330,skill,broader_than,ESCO_SKILLS
SKL_848713e2923c,SKL_dbbc353ff629,skill,broader_than,ESCO_SKILLS
SKL_a18079ef9114,SKL_14747076853d,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_93be9082045c,skill,broader_than,ESCO_SKILLS
SKL_848713e2923c,SKL_28d134745ea4,skill,broader_than,ESCO_SKILLS
SKL_9cdb860e33fb,SKL_afb184550fe8,skill,broader_than,ESCO_SKILLS
SKL_9f20de910254,SKL_1b0c94daaaee,skill,broader_than,ESCO_SKILLS
SKL_1cf92dd330b8,SKL_60b13581782d,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_005ef90287cd,skill,broader_than,ESCO_SKILLS
SKL_848713e2923c,SKL_d9843653b863,skill,broader_than,ESCO_SKILLS
SKL_59eaf4005231,SKL_2ab21b64c133,skill,broader_than,ESCO_SKILLS
SKL_d8f0765c1c31,SKL_57f8ab60804c,skill,broader_than,ESCO_SKILLS
SKL_aaabf934fad2,SKL_dc4c59fd5c78,skill,broader_than,ESCO_SKILLS
SKL_4347c571ba42,SKL_92630ad2703f,skill,broader_than,ESCO_SKILLS
SKL_2bd23e1a18e7,SKL_f6bc4de2f8d0,skill,broader_than,ESCO_SKILLS
SKL_aaabf934fad2,SKL_b7ce81979709,skill,broader_than,ESCO_SKILLS
SKL_aaabf934fad2,SKL_aa0a6fb02a69,skill,broader_than,ESCO_SKILLS
SKL_e88666ea091c,SKL_a4917fa3f867,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_aa5317f0efb0,skill,broader_than,ESCO_SKILLS
SKL_7cb0b95d8ecb,SKL_95a37d406831,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_07a7e2a00de2,skill,broader_than,ESCO_SKILLS
SKL_0a8cc966ac29,SKL_c969868dd488,skill,broader_than,ESCO_SKILLS
SKL_20b19108d741,SKL_60ffa168db6b,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_c9160ddc7dcd,skill,broader_than,ESCO_SKILLS
SKL_bf0b9f662415,SKL_06426b923378,skill,broader_than,ESCO_SKILLS
SKL_508c5b0a1d5c,SKL_690d0d9213ea,skill,broader_than,ESCO_SKILLS
SKL_9f20de910254,SKL_c6eda32fa5b3,skill,broader_than,ESCO_SKILLS
SKL_89a78a18c275,SKL_03b15408b13e,skill,broader_than,ESCO_SKILLS
SKL_ef3949b7f79f,SKL_6032197b3f3f,skill,broader_than,ESCO_SKILLS
SKL_e62a3ab53efb,SKL_6c47386a0df9,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_88eabaa2c80d,skill,broader_than,ESCO_SKILLS
SKL_b90181e8b24c,SKL_2d31583b4f2b,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_9d372184f770,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_98f3bee600ee,skill,broader_than,ESCO_SKILLS
SKL_161913019900,SKL_ad8c314e6c08,skill,broader_than,ESCO_SKILLS
SKL_710de4eb86e0,SKL_09ae9c4724e9,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_09089504794c,skill,broader_than,ESCO_SKILLS
SKL_aaabf934fad2,SKL_76b2a8a0fa56,skill,broader_than,ESCO_SKILLS
SKL_23085972a5e1,SKL_8eaf90e6b080,skill,broader_than,ESCO_SKILLS
SKL_adbf3ba9a54c,SKL_7b530497dcc8,skill,broader_than,ESCO_SKILLS
SKL_9cdb860e33fb,SKL_234f69e2b4b5,skill,broader_than,ESCO_SKILLS
SKL_e88666ea091c,SKL_030cdb77fd91,skill,broader_than,ESCO_SKILLS
SKL_d8f0765c1c31,SKL_3b734a41feb7,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_179834b0ac6e,skill,broader_than,ESCO_SKILLS
SKL_309165ba639e,SKL_c8eeeb942505,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_a996f285edca,skill,broader_than,ESCO_SKILLS
SKL_ca776a7a3b8c,SKL_22320b92666f,skill,broader_than,ESCO_SKILLS
SKL_ead5f66c983d,SKL_02da79fc2058,skill,broader_than,ESCO_SKILLS
SKL_1cb698728502,SKL_74015909b033,skill,broader_than,ESCO_SKILLS
SKL_20b19108d741,SKL_bb505f670fed,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_d537dfcccc25,skill,broader_than,ESCO_SKILLS
SKL_20b19108d741,SKL_1cf5e7517e2b,skill,broader_than,ESCO_SKILLS
SKL_cb1978958417,SKL_d36c0e2ff2ea,skill,broader_than,ESCO_SKILLS
SKL_0c89ba3213d5,SKL_3970df7cecb8,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_344586fe5542,skill,broader_than,ESCO_SKILLS
SKL_d04bef74edf7,SKL_54188f599eea,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_ccd10a9e58b7,skill,broader_than,ESCO_SKILLS
SKL_9493d2030667,SKL_3a2ade69e298,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_2c4e150b3816,skill,broader_than,ESCO_SKILLS
SKL_85d6f18cb7bf,SKL_72f57a9dac19,skill,broader_than,ESCO_SKILLS
SKL_7508e0721f5a,SKL_e583fae3fd31,skill,broader_than,ESCO_SKILLS
SKL_49eac973733e,SKL_8e9e543761d2,skill,broader_than,ESCO_SKILLS
SKL_6cccbc832323,SKL_fdab580ddea2,skill,broader_than,ESCO_SKILLS
SKL_e28559fdec63,SKL_643fa956234d,skill,broader_than,ESCO_SKILLS
SKL_80f9df514fb8,SKL_52b55f5a19f4,skill,broader_than,ESCO_SKILLS
SKL_9f20de910254,SKL_0c36added4b0,skill,broader_than,ESCO_SKILLS
SKL_c7dd11508888,SKL_5b4b7d94893a,skill,broader_than,ESCO_SKILLS
SKL_7cb0b95d8ecb,SKL_dddd918d8d0c,skill,broader_than,ESCO_SKILLS
SKL_a18079ef9114,SKL_4f1de901148a,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_516c38d191ba,skill,broader_than,ESCO_SKILLS
SKL_c331349631ea,SKL_dd733976fe12,skill,broader_than,ESCO_SKILLS
SKL_9f20de910254,SKL_75e80eba803b,skill,broader_than,ESCO_SKILLS
SKL_87acac1fd513,SKL_a341429e6402,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_619ec6b46c43,skill,broader_than,ESCO_SKILLS
SKL_17ef27cb65de,SKL_4018c6dd5f4f,skill,broader_than,ESCO_SKILLS
SKL_99b6dfb907e9,SKL_3bd897deb869,skill,broader_than,ESCO_SKILLS
SKL_9f20de910254,SKL_f02c1590d8eb,skill,broader_than,ESCO_SKILLS
SKL_e88666ea091c,SKL_bde8b9b674c8,skill,broader_than,ESCO_SKILLS
SKL_ca776a7a3b8c,SKL_8408efd20e4c,skill,broader_than,ESCO_SKILLS
SKL_e3fbc0d4c1db,SKL_24975ae05372,skill,broader_than,ESCO_SKILLS
SKL_d98f0a4cabf5,SKL_671240690479,skill,broader_than,ESCO_SKILLS
SKL_9f20de910254,SKL_b1443974bc89,skill,broader_than,ESCO_SKILLS
SKL_23085972a5e1,SKL_f4563277b108,skill,broader_than,ESCO_SKILLS
SKL_77f2ba894546,SKL_b4830b23bb8d,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_d0035b994078,skill,broader_than,ESCO_SKILLS
SKL_7cb0b95d8ecb,SKL_c9ce5d8cbc63,skill,broader_than,ESCO_SKILLS
SKL_69ad940802e2,SKL_1ed98874895e,skill,broader_than,ESCO_SKILLS
SKL_bf0b9f662415,SKL_825a9b2db405,skill,broader_than,ESCO_SKILLS
SKL_cb1978958417,SKL_e2f90c02665d,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_def6ad401f98,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_30aac2c66c5d,skill,broader_than,ESCO_SKILLS
SKL_80f9df514fb8,SKL_b21cf1a5d4b7,skill,broader_than,ESCO_SKILLS
SKL_d00bac4126fd,SKL_afda1dab404c,skill,broader_than,ESCO_SKILLS
SKL_8a4017e488ab,SKL_e0876ddb3bd1,skill,broader_than,ESCO_SKILLS
SKL_6cccbc832323,SKL_f81a5ff0468f,skill,broader_than,ESCO_SKILLS
SKL_20b19108d741,SKL_e0b7c20ad2a2,skill,broader_than,ESCO_SKILLS
SKL_4347c571ba42,SKL_07a57310c827,skill,broader_than,ESCO_SKILLS
SKL_53a40bab45a5,SKL_de442b1bdbd6,skill,broader_than,ESCO_SKILLS
SKL_9f20de910254,SKL_0fb1554ae189,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_3aa64195f966,skill,broader_than,ESCO_SKILLS
SKL_0a8cc966ac29,SKL_6c4e41d4b56f,skill,broader_than,ESCO_SKILLS
SKL_710de4eb86e0,SKL_b0080b620fb2,skill,broader_than,ESCO_SKILLS
SKL_b90181e8b24c,SKL_735c5e99cdaa,skill,broader_than,ESCO_SKILLS
SKL_603d1211df1e,SKL_a07847cd27d5,skill,broader_than,ESCO_SKILLS
SKL_1453ea0b57fd,SKL_995f3927da00,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_ee642b56a8f9,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_8c66ec45bce8,skill,broader_than,ESCO_SKILLS
SKL_20b19108d741,SKL_e8bdfaeac68e,skill,broader_than,ESCO_SKILLS
SKL_b2aff16de2fe,SKL_dde958bce5b5,skill,broader_than,ESCO_SKILLS
SKL_cf7c3c765da5,SKL_66c6102cf4f7,skill,broader_than,ESCO_SKILLS
SKL_b0431e61371b,SKL_b973384e0f00,skill,broader_than,ESCO_SKILLS
SKL_4bc16417eb61,SKL_31523007b0d3,skill,broader_than,ESCO_SKILLS
SKL_1453ea0b57fd,SKL_b56c95aeb880,skill,broader_than,ESCO_SKILLS
SKL_6fe9ced9f5e4,SKL_1d12e8aaef7d,skill,broader_than,ESCO_SKILLS
SKL_0c69b2e7a542,SKL_d3fbfc3a6c9f,skill,broader_than,ESCO_SKILLS
SKL_73e01dacd683,SKL_7942392b4802,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_6062e63b2ca0,skill,broader_than,ESCO_SKILLS
SKL_95c40cdd51f6,SKL_903b38484af9,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_53c3c74ab3d8,skill,broader_than,ESCO_SKILLS
SKL_99b6dfb907e9,SKL_74413dbf0c1d,skill,broader_than,ESCO_SKILLS
SKL_309165ba639e,SKL_33e8f37de895,skill,broader_than,ESCO_SKILLS
SKL_95cef25b821f,SKL_1f0193f209e9,skill,broader_than,ESCO_SKILLS
SKL_c2370a8d0ae1,SKL_b2fa268f665e,skill,broader_than,ESCO_SKILLS
SKL_9f20de910254,SKL_1772cfc64de4,skill,broader_than,ESCO_SKILLS
SKL_d5ac46835686,SKL_d1bba9e6fc67,skill,broader_than,ESCO_SKILLS
SKL_f37682de4b11,SKL_0d63f4cb58e2,skill,broader_than,ESCO_SKILLS
SKL_4bc16417eb61,SKL_ac7e62b30b73,skill,broader_than,ESCO_SKILLS
SKL_73e01dacd683,SKL_5db78f591cba,skill,broader_than,ESCO_SKILLS
SKL_1e594f8c6e15,SKL_bf0e2870e3ff,skill,broader_than,ESCO_SKILLS
