entity_id,entity_kind,label_text,label_norm,label_type,language,source
OCC_47055aec8572,occupation,concepteur de logiciels pour systèmes imbriqués,concepteur de logiciels pour systemes imbriques,alt,fr,ESCO
OCC_8d3f855bfe60,occupation,aviation data communications manager,aviation data communications manager,preferred,en,ESCO
OCC_8d3f855bfe60,occupation,responsable communications de données aéronautiques,responsable communications de donnees aeronautiques,preferred,fr,ESCO
OCC_8d3f855bfe60,occupation,aviation data communications officer,aviation data communications officer,alt,en,ESCO
OCC_8d3f855bfe60,occupation,aviation data communications contractor,aviation data communications contractor,alt,en,ESCO
OCC_8d3f855bfe60,occupation,data communications manager in aviation,data communications manager in aviation,alt,en,ESCO
OCC_8d3f855bfe60,occupation,aviation data communications consultant,aviation data communications consultant,alt,en,ESCO
OCC_8d3f855bfe60,occupation,aviation data communications specialist,aviation data communications specialist,alt,en,ESCO
OCC_8d3f855bfe60,occupation,aviation sector data manager,aviation sector data manager,alt,en,ESCO
OCC_59802a0ba34e,occupation,ICT usability tester,ict usability tester,preferred,en,ESCO
OCC_59802a0ba34e,occupation,testeur d’utilisabilité/testeuse d’utilisabilité,testeur d'utilisabilite/testeuse d'utilisabilite,preferred,fr,ESCO
OCC_59802a0ba34e,occupation,usability developer,usability developer,alt,en,ESCO
OCC_59802a0ba34e,occupation,usability specialist,usability specialist,alt,en,ESCO
OCC_59802a0ba34e,occupation,usability testers,usability testers,alt,en,ESCO
OCC_59802a0ba34e,occupation,user-friendliness tester,user-friendliness tester,alt,en,ESCO
OCC_59802a0ba34e,occupation,testeur utilisabilité,testeur utilisabilite,alt,fr,ESCO
OCC_59802a0ba34e,occupation,testeur en utilisabilité,testeur en utilisabilite,alt,fr,ESCO
OCC_59802a0ba34e,occupation,testeuse de la facilité d'utilisation,testeuse de la facilite d'utilisation,alt,fr,ESCO
OCC_59802a0ba34e,occupation,évaluateur d'utilisabilité,evaluateur d'utilisabilite,alt,fr,ESCO
OCC_59802a0ba34e,occupation,testeuse d'utilisabilité,testeuse d'utilisabilite,alt,fr,ESCO
OCC_59802a0ba34e,occupation,testeur d'utilisabilité,testeur d'utilisabilite,alt,fr,ESCO
OCC_59802a0ba34e,occupation,testeuse utilisabilité,testeuse utilisabilite,alt,fr,ESCO
OCC_59802a0ba34e,occupation,évaluatrice d'utilisabilité,evaluatrice d'utilisabilite,alt,fr,ESCO
OCC_59802a0ba34e,occupation,testeur de la facilité d'utilisation,testeur de la facilite d'utilisation,alt,fr,ESCO
OCC_59802a0ba34e,occupation,testeuse en utilisabilité,testeuse en utilisabilite,alt,fr,ESCO
OCC_54342b02bcc0,occupation,ICT documentation manager,ict documentation manager,preferred,en,ESCO
OCC_54342b02bcc0,occupation,responsable de la documentation informatique,responsable de la documentation informatique,preferred,fr,ESCO
OCC_54342b02bcc0,occupation,documentation manager,documentation manager,alt,en,ESCO
OCC_54342b02bcc0,occupation,ICT documentation managers,ict documentation managers,alt,en,ESCO
OCC_54342b02bcc0,occupation,technical communication manager,technical communication manager,alt,en,ESCO
OCC_54342b02bcc0,occupation,IT documentation manager,it documentation manager,alt,en,ESCO
OCC_54342b02bcc0,occupation,responsable de la documentation TIC,responsable de la documentation tic,alt,fr,ESCO
OCC_54342b02bcc0,occupation,responsable de la documentation sur les technologies de l'information et de la communication,responsable de la documentation sur les technologies de l'information et de la communication,alt,fr,ESCO
OCC_54342b02bcc0,occupation,responsable des documents sur les technologies de l'information et de la communication,responsable des documents sur les technologies de l'information et de la communication,alt,fr,ESCO
OCC_54342b02bcc0,occupation,responsable des documents TIC,responsable des documents tic,alt,fr,ESCO
OCC_54342b02bcc0,occupation,responsable des documents informatiques,responsable des documents informatiques,alt,fr,ESCO
OCC_f609b6bc11bf,occupation,ICT network technician,ict network technician,preferred,en,ESCO
OCC_f609b6bc11bf,occupation,technicien de réseau informatique/technicienne de réseau informatique,technicien de reseau informatique/technicienne de reseau informatique,preferred,fr,ESCO
OCC_f609b6bc11bf,occupation,system engineer,system engineer,alt,en,ESCO
OCC_f609b6bc11bf,occupation,assistant network administrator,assistant network administrator,alt,en,ESCO
OCC_f609b6bc11bf,occupation,networks technician,networks technician,alt,en,ESCO
OCC_f609b6bc11bf,occupation,network engineer,network engineer,alt,en,ESCO
OCC_f609b6bc11bf,occupation,IT network technician,it network technician,alt,en,ESCO
OCC_f609b6bc11bf,occupation,network technician,network technician,alt,en,ESCO
OCC_f609b6bc11bf,occupation,network maintenance professional,network maintenance professional,alt,en,ESCO
OCC_f609b6bc11bf,occupation,network technicians,network technicians,alt,en,ESCO
OCC_f609b6bc11bf,occupation,technicien réseau,technicien reseau,alt,fr,ESCO
OCC_f609b6bc11bf,occupation,technicienne des réseaux,technicienne des reseaux,alt,fr,ESCO
OCC_f609b6bc11bf,occupation,technicienne en réseautique,technicienne en reseautique,alt,fr,ESCO
OCC_f609b6bc11bf,occupation,technicienne de réseau,technicienne de reseau,alt,fr,ESCO
OCC_f609b6bc11bf,occupation,technicienne réseau,technicienne reseau,alt,fr,ESCO
OCC_f609b6bc11bf,occupation,technicien en réseautique,technicien en reseautique,alt,fr,ESCO
OCC_f609b6bc11bf,occupation,technicien des réseaux,technicien des reseaux,alt,fr,ESCO
OCC_f609b6bc11bf,occupation,technicienne du réseau,technicienne du reseau,alt,fr,ESCO
OCC_f609b6bc11bf,occupation,technicien de réseau,technicien de reseau,alt,fr,ESCO
OCC_f609b6bc11bf,occupation,technicien du réseau,technicien du reseau,alt,fr,ESCO
OCC_af0b4023ea6c,occupation,IoT developer,iot developer,preferred,en,ESCO
OCC_af0b4023ea6c,occupation,développeur IoT/développeuse IoT,developpeur iot/developpeuse iot,preferred,fr,ESCO
OCC_af0b4023ea6c,occupation,IoT software developer,iot software developer,alt,en,ESCO
OCC_af0b4023ea6c,occupation,développeur IoT,developpeur iot,alt,fr,ESCO
OCC_af0b4023ea6c,occupation,développeuse IoT,developpeuse iot,alt,fr,ESCO
OCC_af0b4023ea6c,occupation,développeur de logiciels iot,developpeur de logiciels iot,alt,fr,ESCO
OCC_9f67438781d4,occupation,numerical tool and process control programmer,numerical tool and process control programmer,preferred,en,ESCO
OCC_9f67438781d4,occupation,programmeur en informatique industrielle/programmeuse en informatique industrielle,programmeur en informatique industrielle/programmeuse en informatique industrielle,preferred,fr,ESCO
OCC_9f67438781d4,occupation,numerical tool setting operator,numerical tool setting operator,alt,en,ESCO
OCC_9f67438781d4,occupation,numerical process control programmer,numerical process control programmer,alt,en,ESCO
OCC_9f67438781d4,occupation,numerical tool programmer,numerical tool programmer,alt,en,ESCO
OCC_9f67438781d4,occupation,numerical process control operator,numerical process control operator,alt,en,ESCO
OCC_9f67438781d4,occupation,numerical process control set up operator,numerical process control set up operator,alt,en,ESCO
OCC_9f67438781d4,occupation,numerical process control tool setting operator,numerical process control tool setting operator,alt,en,ESCO
OCC_9f67438781d4,occupation,numerical tool setter,numerical tool setter,alt,en,ESCO
OCC_9f67438781d4,occupation,numerical tool machine set up operator,numerical tool machine set up operator,alt,en,ESCO
OCC_9f67438781d4,occupation,numerical tool l programme setter,numerical tool l programme setter,alt,en,ESCO
OCC_9f67438781d4,occupation,numerical tool and process control programer,numerical tool and process control programer,alt,en,ESCO
OCC_9f67438781d4,occupation,numerical tool machine operator,numerical tool machine operator,alt,en,ESCO
OCC_9f67438781d4,occupation,numerical process control supervisor,numerical process control supervisor,alt,en,ESCO
OCC_9f67438781d4,occupation,numerical tool maker,numerical tool maker,alt,en,ESCO
OCC_9f67438781d4,occupation,programmeuse en informatique industrielle,programmeuse en informatique industrielle,alt,fr,ESCO
OCC_9f67438781d4,occupation,programmeur en informatique industrielle,programmeur en informatique industrielle,alt,fr,ESCO
OCC_106b6f022c02,occupation,ICT research consultant,ict research consultant,preferred,en,ESCO
OCC_106b6f022c02,occupation,consultant en recherche informatique/consultante en recherche informatique,consultant en recherche informatique/consultante en recherche informatique,preferred,fr,ESCO
OCC_106b6f022c02,occupation,IT research consultant,it research consultant,alt,en,ESCO
OCC_106b6f022c02,occupation,ICT research advisor,ict research advisor,alt,en,ESCO
OCC_106b6f022c02,occupation,IT research specialist,it research specialist,alt,en,ESCO
OCC_106b6f022c02,occupation,ICT research consultants,ict research consultants,alt,en,ESCO
OCC_106b6f022c02,occupation,IT research advisor,it research advisor,alt,en,ESCO
OCC_106b6f022c02,occupation,ICT research specialist,ict research specialist,alt,en,ESCO
OCC_106b6f022c02,occupation,consultante en recherche dans la TIC,consultante en recherche dans la tic,alt,fr,ESCO
OCC_106b6f022c02,occupation,consultante en recherche dans la technologie de l'information et de la communication,consultante en recherche dans la technologie de l'information et de la communication,alt,fr,ESCO
OCC_106b6f022c02,occupation,consultant en recherche dans la TIC,consultant en recherche dans la tic,alt,fr,ESCO
OCC_106b6f022c02,occupation,conseillère en recherche dans les TIC,conseillere en recherche dans les tic,alt,fr,ESCO
OCC_106b6f022c02,occupation,consultante en recherche informatique,consultante en recherche informatique,alt,fr,ESCO
OCC_106b6f022c02,occupation,consultant en recherche dans les TIC,consultant en recherche dans les tic,alt,fr,ESCO
OCC_106b6f022c02,occupation,consultant en recherche dans la technologie de l'information et de la communication,consultant en recherche dans la technologie de l'information et de la communication,alt,fr,ESCO
OCC_106b6f022c02,occupation,consultant recherche informatique,consultant recherche informatique,alt,fr,ESCO
OCC_106b6f022c02,occupation,conseiller en recherche dans les TIC,conseiller en recherche dans les tic,alt,fr,ESCO
OCC_106b6f022c02,occupation,consultante en recherche dans les TIC,consultante en recherche dans les tic,alt,fr,ESCO
OCC_106b6f022c02,occupation,consultant en recherche informatique,consultant en recherche informatique,alt,fr,ESCO
OCC_106b6f022c02,occupation,consultante recherche informatique,consultante recherche informatique,alt,fr,ESCO
OCC_dfd91b9dccd4,occupation,camera operator,camera operator,preferred,en,ESCO
OCC_dfd91b9dccd4,occupation,opérateur de prise de vues/opératrice de prise de vues,operateur de prise de vues/operatrice de prise de vues,preferred,fr,ESCO
OCC_dfd91b9dccd4,occupation,videographer,videographer,alt,en,ESCO
OCC_dfd91b9dccd4,occupation,towercam operator,towercam operator,alt,en,ESCO
OCC_dfd91b9dccd4,occupation,remote head operator,remote head operator,alt,en,ESCO
OCC_dfd91b9dccd4,occupation,cameraman,cameraman,alt,en,ESCO
OCC_dfd91b9dccd4,occupation,camerawoman,camerawoman,alt,en,ESCO
OCC_dfd91b9dccd4,occupation,video camera operator,video camera operator,alt,en,ESCO
OCC_dfd91b9dccd4,occupation,camera equipment operator,camera equipment operator,alt,en,ESCO
OCC_dfd91b9dccd4,occupation,steadicam operator,steadicam operator,alt,en,ESCO
OCC_dfd91b9dccd4,occupation,camera crane operator,camera crane operator,alt,en,ESCO
OCC_dfd91b9dccd4,occupation,railcam operator,railcam operator,alt,en,ESCO
OCC_dfd91b9dccd4,occupation,opératrice vidéo,operatrice video,alt,fr,ESCO
OCC_dfd91b9dccd4,occupation,opérateur vidéo,operateur video,alt,fr,ESCO
OCC_dfd91b9dccd4,occupation,caméraman,cameraman,alt,fr,ESCO
OCC_dfd91b9dccd4,occupation,camérawoman,camerawoman,alt,fr,ESCO
OCC_dfd91b9dccd4,occupation,cadreur,cadreur,alt,fr,ESCO
OCC_dfd91b9dccd4,occupation,ingénieur de la vision,ingenieur de la vision,alt,fr,ESCO
OCC_dfd91b9dccd4,occupation,opératrice de prise de vues,operatrice de prise de vues,alt,fr,ESCO
OCC_dfd91b9dccd4,occupation,ingénieure de la vision,ingenieure de la vision,alt,fr,ESCO
OCC_dfd91b9dccd4,occupation,opérateur image,operateur image,alt,fr,ESCO
OCC_dfd91b9dccd4,occupation,opératrice image,operatrice image,alt,fr,ESCO
OCC_dfd91b9dccd4,occupation,opérateur de prise de vues,operateur de prise de vues,alt,fr,ESCO
OCC_dfd91b9dccd4,occupation,cadreuse,cadreuse,alt,fr,ESCO
OCC_7c028d934ec6,occupation,data quality specialist,data quality specialist,preferred,en,ESCO
OCC_7c028d934ec6,occupation,analyste qualité des données,analyste qualite des donnees,preferred,fr,ESCO
OCC_7c028d934ec6,occupation,data integrity officer,data integrity officer,alt,en,ESCO
OCC_7c028d934ec6,occupation,data integrity specialist,data integrity specialist,alt,en,ESCO
OCC_7c028d934ec6,occupation,data quality officer,data quality officer,alt,en,ESCO
OCC_7c028d934ec6,occupation,data quality expert,data quality expert,alt,en,ESCO
OCC_7c028d934ec6,occupation,data quality specialists,data quality specialists,alt,en,ESCO
OCC_7c028d934ec6,occupation,analyste de la qualité des données,analyste de la qualite des donnees,alt,fr,ESCO
OCC_7c028d934ec6,occupation,analystes qualité de données,analystes qualite de donnees,alt,fr,ESCO
OCC_7c028d934ec6,occupation,analyste qualitatif,analyste qualitatif,alt,fr,ESCO
OCC_7c028d934ec6,occupation,analyste qualité de données,analyste qualite de donnees,alt,fr,ESCO
OCC_f51eb1bf5014,occupation,digital transformation manager,digital transformation manager,preferred,en,ESCO
OCC_f51eb1bf5014,occupation,gestionnaire de la transformation numérique,gestionnaire de la transformation numerique,preferred,fr,ESCO
OCC_f51eb1bf5014,occupation,digital transformation officer,digital transformation officer,alt,en,ESCO
OCC_f51eb1bf5014,occupation,digital transformation director,digital transformation director,alt,en,ESCO
OCC_f51eb1bf5014,occupation,directeur de la transformation numérique,directeur de la transformation numerique,alt,fr,ESCO
OCC_f51eb1bf5014,occupation,responsable de la transformation numérique,responsable de la transformation numerique,alt,fr,ESCO
OCC_f51eb1bf5014,occupation,chargée de la transformation numérique,chargee de la transformation numerique,alt,fr,ESCO
OCC_23fda8338d1e,occupation,ICT integration tester,ict integration tester,preferred,en,ESCO
OCC_23fda8338d1e,occupation,responsable des tests d’intégration,responsable des tests d'integration,preferred,fr,ESCO
OCC_23fda8338d1e,occupation,ICT compatibility tester,ict compatibility tester,alt,en,ESCO
OCC_23fda8338d1e,occupation,compatibility tester,compatibility tester,alt,en,ESCO
OCC_23fda8338d1e,occupation,module compatibility tester,module compatibility tester,alt,en,ESCO
OCC_23fda8338d1e,occupation,module integration tester,module integration tester,alt,en,ESCO
OCC_23fda8338d1e,occupation,integration testers,integration testers,alt,en,ESCO
OCC_23fda8338d1e,occupation,IT compatibility tester,it compatibility tester,alt,en,ESCO
OCC_23fda8338d1e,occupation,testeur d'intégration,testeur d'integration,alt,fr,ESCO
OCC_23fda8338d1e,occupation,responsable intégration,responsable integration,alt,fr,ESCO
OCC_23fda8338d1e,occupation,testeuse d'intégration,testeuse d'integration,alt,fr,ESCO
OCC_e25ca0e0dbaa,occupation,audio-visual technician,audio-visual technician,preferred,en,ESCO
OCC_e25ca0e0dbaa,occupation,technicien audiovisuel/technicienne audiovisuel,technicien audiovisuel/technicienne audiovisuel,preferred,fr,ESCO
OCC_e25ca0e0dbaa,occupation,video technician,video technician,alt,en,ESCO
OCC_e25ca0e0dbaa,occupation,audio-visual assistant,audio-visual assistant,alt,en,ESCO
OCC_e25ca0e0dbaa,occupation,audio & video operator,audio & video operator,alt,en,ESCO
OCC_e25ca0e0dbaa,occupation,audio technician,audio technician,alt,en,ESCO
OCC_e25ca0e0dbaa,occupation,audio-visual operator,audio-visual operator,alt,en,ESCO
OCC_e25ca0e0dbaa,occupation,audio-visual engineer,audio-visual engineer,alt,en,ESCO
OCC_e25ca0e0dbaa,occupation,audio-video technician,audio-video technician,alt,en,ESCO
OCC_e25ca0e0dbaa,occupation,audio and video operator,audio and video operator,alt,en,ESCO
OCC_e25ca0e0dbaa,occupation,audio-video operator,audio-video operator,alt,en,ESCO
OCC_e25ca0e0dbaa,occupation,audio-visuals technician,audio-visuals technician,alt,en,ESCO
OCC_e25ca0e0dbaa,occupation,audiovisual assistant,audiovisual assistant,alt,en,ESCO
OCC_e25ca0e0dbaa,occupation,technicienne audiovisuel,technicienne audiovisuel,alt,fr,ESCO
OCC_e25ca0e0dbaa,occupation,technicien audiovisuel,technicien audiovisuel,alt,fr,ESCO
OCC_65c02430a9d6,occupation,ICT auditor manager,ict auditor manager,preferred,en,ESCO
OCC_65c02430a9d6,occupation,responsable de l’audit informatique,responsable de l'audit informatique,preferred,fr,ESCO
OCC_65c02430a9d6,occupation,ICT auditor managers,ict auditor managers,alt,en,ESCO
OCC_65c02430a9d6,occupation,ICT audit manager,ict audit manager,alt,en,ESCO
OCC_65c02430a9d6,occupation,information technology audit manager,information technology audit manager,alt,en,ESCO
OCC_65c02430a9d6,occupation,IT audit manager,it audit manager,alt,en,ESCO
OCC_65c02430a9d6,occupation,responsable-auditeur informatique,responsable-auditeur informatique,alt,fr,ESCO
OCC_65c02430a9d6,occupation,responsable audits en technologies de l'information et de la communication,responsable audits en technologies de l'information et de la communication,alt,fr,ESCO
OCC_65c02430a9d6,occupation,responsable-auditrice des technologies de l'information et de la communication,responsable-auditrice des technologies de l'information et de la communication,alt,fr,ESCO
OCC_65c02430a9d6,occupation,responsable-auditeur des TIC,responsable-auditeur des tic,alt,fr,ESCO
OCC_65c02430a9d6,occupation,auditrice des TIC,auditrice des tic,alt,fr,ESCO
OCC_65c02430a9d6,occupation,responsable-auditeur des technologies de l'information et de la communication,responsable-auditeur des technologies de l'information et de la communication,alt,fr,ESCO
OCC_65c02430a9d6,occupation,responsable audits informatiques,responsable audits informatiques,alt,fr,ESCO
OCC_65c02430a9d6,occupation,responsable-auditrice informatique,responsable-auditrice informatique,alt,fr,ESCO
OCC_68dccaf6a895,occupation,ethical hacker,ethical hacker,preferred,en,ESCO
OCC_68dccaf6a895,occupation,hacker éthique,hacker ethique,preferred,fr,ESCO
OCC_68dccaf6a895,occupation,network security tester,network security tester,alt,en,ESCO
OCC_68dccaf6a895,occupation,cybersecurity specialist,cybersecurity specialist,alt,en,ESCO
OCC_68dccaf6a895,occupation,cybersecurity tester,cybersecurity tester,alt,en,ESCO
OCC_68dccaf6a895,occupation,ICT security tester,ict security tester,alt,en,ESCO
OCC_68dccaf6a895,occupation,system security tester,system security tester,alt,en,ESCO
OCC_68dccaf6a895,occupation,red team expert,red team expert,alt,en,ESCO
OCC_68dccaf6a895,occupation,penetration tester,penetration tester,alt,en,ESCO
OCC_68dccaf6a895,occupation,pentester,pentester,alt,en,ESCO
OCC_68dccaf6a895,occupation,offensive cybersecurity expert,offensive cybersecurity expert,alt,en,ESCO
OCC_68dccaf6a895,occupation,vulnerability analyst,vulnerability analyst,alt,en,ESCO
OCC_68dccaf6a895,occupation,pirate autorisé,pirate autorise,alt,fr,ESCO
OCC_68dccaf6a895,occupation,hacker professionnel,hacker professionnel,alt,fr,ESCO
OCC_68dccaf6a895,occupation,chapeau blanc,chapeau blanc,alt,fr,ESCO
OCC_68dccaf6a895,occupation,pirates éthiques,pirates ethiques,alt,fr,ESCO
OCC_68dccaf6a895,occupation,testeur de sécurité TIC,testeur de securite tic,alt,fr,ESCO
OCC_68dccaf6a895,occupation,spécialiste du piratage éthique,specialiste du piratage ethique,alt,fr,ESCO
OCC_68dccaf6a895,occupation,white hat,white hat,alt,fr,ESCO
OCC_68dccaf6a895,occupation,chapeau bleu,chapeau bleu,alt,fr,ESCO
OCC_9113c1374afd,occupation,cybersecurity risk manager,cybersecurity risk manager,preferred,en,ESCO
OCC_9113c1374afd,occupation,gestionnaire des risques en cybersécurité,gestionnaire des risques en cybersecurite,preferred,fr,ESCO
OCC_9113c1374afd,occupation,cybersecurity specialist,cybersecurity specialist,alt,en,ESCO
OCC_9113c1374afd,occupation,cybersecurity risk assurance consultant,cybersecurity risk assurance consultant,alt,en,ESCO
OCC_9113c1374afd,occupation,information security manager,information security manager,alt,en,ESCO
OCC_9113c1374afd,occupation,cyber risk manager,cyber risk manager,alt,en,ESCO
OCC_9113c1374afd,occupation,cybersecurity risk assessor,cybersecurity risk assessor,alt,en,ESCO
OCC_9113c1374afd,occupation,IT security chief,it security chief,alt,en,ESCO
OCC_9113c1374afd,occupation,ICT security chief,ict security chief,alt,en,ESCO
OCC_9113c1374afd,occupation,ICT security manager,ict security manager,alt,en,ESCO
OCC_9113c1374afd,occupation,ICT technical security expert,ict technical security expert,alt,en,ESCO
OCC_9113c1374afd,occupation,security coordinator,security coordinator,alt,en,ESCO
OCC_9113c1374afd,occupation,cybersecurity impact analyst,cybersecurity impact analyst,alt,en,ESCO
OCC_9113c1374afd,occupation,IT security manager,it security manager,alt,en,ESCO
OCC_9113c1374afd,occupation,information security risk analyst,information security risk analyst,alt,en,ESCO
OCC_9113c1374afd,occupation,responsable de la sécurité des technologies de l'information et de la communication,responsable de la securite des technologies de l'information et de la communication,alt,fr,ESCO
OCC_9113c1374afd,occupation,responsable de la sécurité des TIC,responsable de la securite des tic,alt,fr,ESCO
OCC_9113c1374afd,occupation,responsable de la sécurité de la technologie de l'information et de la communication,responsable de la securite de la technologie de l'information et de la communication,alt,fr,ESCO
OCC_9113c1374afd,occupation,responsable de la sécurité TIC,responsable de la securite tic,alt,fr,ESCO
OCC_02a46f9d3b88,occupation,cloud software developer,cloud software developer,preferred,en,ESCO
OCC_02a46f9d3b88,occupation,développeur/développeuse de logiciels cloud,developpeur/developpeuse de logiciels cloud,preferred,fr,ESCO
OCC_02a46f9d3b88,occupation,cloud and infrastructure specialist,cloud and infrastructure specialist,alt,en,ESCO
OCC_02a46f9d3b88,occupation,cloud solutions specialist,cloud solutions specialist,alt,en,ESCO
OCC_02a46f9d3b88,occupation,cloud consultant,cloud consultant,alt,en,ESCO
OCC_02a46f9d3b88,occupation,cloud deployment specialist,cloud deployment specialist,alt,en,ESCO
OCC_02a46f9d3b88,occupation,cloud technical specialist,cloud technical specialist,alt,en,ESCO
OCC_02a46f9d3b88,occupation,cloud administrator,cloud administrator,alt,en,ESCO
OCC_02a46f9d3b88,occupation,full stack cloud software engineer,full stack cloud software engineer,alt,en,ESCO
OCC_02a46f9d3b88,occupation,cloud infrastructure it specialist,cloud infrastructure it specialist,alt,en,ESCO
OCC_02a46f9d3b88,occupation,administrateur cloud,administrateur cloud,alt,fr,ESCO
OCC_02a46f9d3b88,occupation,spécialiste du cloud et de l'infrastructure,specialiste du cloud et de l'infrastructure,alt,fr,ESCO
OCC_02a46f9d3b88,occupation,administrateur de cloud,administrateur de cloud,alt,fr,ESCO
OCC_02a46f9d3b88,occupation,développeur de logiciels en nuage,developpeur de logiciels en nuage,alt,fr,ESCO
OCC_02a46f9d3b88,occupation,spécialiste des solutions cloud,specialiste des solutions cloud,alt,fr,ESCO
OCC_02a46f9d3b88,occupation,ingénieur logiciel cloud full stack,ingenieur logiciel cloud full stack,alt,fr,ESCO
OCC_02a46f9d3b88,occupation,spécialiste en infrastructure cloud,specialiste en infrastructure cloud,alt,fr,ESCO
OCC_02a46f9d3b88,occupation,développeuse de logiciels en nuage,developpeuse de logiciels en nuage,alt,fr,ESCO
OCC_02a46f9d3b88,occupation,consultant en cloud,consultant en cloud,alt,fr,ESCO
OCC_02a46f9d3b88,occupation,spécialiste du cloud et des infrastructures,specialiste du cloud et des infrastructures,alt,fr,ESCO
OCC_02a46f9d3b88,occupation,spécialiste technique cloud,specialiste technique cloud,alt,fr,ESCO
OCC_04bac78229be,occupation,blockchain architect,blockchain architect,preferred,en,ESCO
OCC_04bac78229be,occupation,concepteur de chaînes de blocs/conceptrice de chaînes de blocs,concepteur de chaines de blocs/conceptrice de chaines de blocs,preferred,fr,ESCO
OCC_04bac78229be,occupation,decentralized ledger technology specialist,decentralized ledger technology specialist,alt,en,ESCO
OCC_04bac78229be,occupation,DLT specialist,dlt specialist,alt,en,ESCO
OCC_04bac78229be,occupation,blockchain technology specialist,blockchain technology specialist,alt,en,ESCO
OCC_04bac78229be,occupation,DLT architect,dlt architect,alt,en,ESCO
OCC_04bac78229be,occupation,ingénieure blockchain,ingenieure blockchain,alt,fr,ESCO
OCC_04bac78229be,occupation,spécialiste de la technologie blockchain,specialiste de la technologie blockchain,alt,fr,ESCO
OCC_5240fa0b028e,occupation,sound designer,sound designer,preferred,en,ESCO
OCC_5240fa0b028e,occupation,designer sonore,designer sonore,preferred,fr,ESCO
OCC_5240fa0b028e,occupation,music and sound artist,music and sound artist,alt,en,ESCO
OCC_5240fa0b028e,occupation,sound designer and composer,sound designer and composer,alt,en,ESCO
OCC_5240fa0b028e,occupation,sound designer and engineer,sound designer and engineer,alt,en,ESCO
OCC_5240fa0b028e,occupation,sound designer & composer,sound designer & composer,alt,en,ESCO
OCC_5240fa0b028e,occupation,composer & sound designer,composer & sound designer,alt,en,ESCO
OCC_5240fa0b028e,occupation,audio designer,audio designer,alt,en,ESCO
OCC_5240fa0b028e,occupation,composer and sound designer,composer and sound designer,alt,en,ESCO
OCC_5240fa0b028e,occupation,audio engineer and sound artist,audio engineer and sound artist,alt,en,ESCO
OCC_5240fa0b028e,occupation,sound engineer & designer,sound engineer & designer,alt,en,ESCO
OCC_5240fa0b028e,occupation,sound designer and audio engineer,sound designer and audio engineer,alt,en,ESCO
OCC_5240fa0b028e,occupation,audio engineer & sound artist,audio engineer & sound artist,alt,en,ESCO
OCC_5240fa0b028e,occupation,sound designer and music composer,sound designer and music composer,alt,en,ESCO
OCC_5240fa0b028e,occupation,sound artist and audio engineer,sound artist and audio engineer,alt,en,ESCO
OCC_5240fa0b028e,occupation,sound designer & engineer,sound designer & engineer,alt,en,ESCO
OCC_5240fa0b028e,occupation,sound engineer and designer,sound engineer and designer,alt,en,ESCO
OCC_5240fa0b028e,occupation,music composer and sound designer,music composer and sound designer,alt,en,ESCO
OCC_5240fa0b028e,occupation,audio engineer and sound designer,audio engineer and sound designer,alt,en,ESCO
OCC_5240fa0b028e,occupation,music composer & sound designer,music composer & sound designer,alt,en,ESCO
OCC_5240fa0b028e,occupation,sound designer & audio engineer,sound designer & audio engineer,alt,en,ESCO
OCC_5240fa0b028e,occupation,sound designer & music composer,sound designer & music composer,alt,en,ESCO
OCC_5240fa0b028e,occupation,sound designer,sound designer,alt,fr,ESCO
OCC_5240fa0b028e,occupation,designeuse sonore,designeuse sonore,alt,fr,ESCO
OCC_161685225dd0,occupation,chief technology officer,chief technology officer,preferred,en,ESCO
OCC_161685225dd0,occupation,responsable de la technologie,responsable de la technologie,preferred,fr,ESCO
OCC_161685225dd0,occupation,chief technology officers,chief technology officers,alt,en,ESCO
OCC_161685225dd0,occupation,IT director,it director,alt,en,ESCO
OCC_161685225dd0,occupation,chief digital officer,chief digital officer,alt,en,ESCO
OCC_161685225dd0,occupation,information technology director,information technology director,alt,en,ESCO
OCC_161685225dd0,occupation,CTO,cto,alt,en,ESCO
OCC_161685225dd0,occupation,directrice des technologies,directrice des technologies,alt,fr,ESCO
OCC_161685225dd0,occupation,directrice de la technologie,directrice de la technologie,alt,fr,ESCO
OCC_161685225dd0,occupation,directeur de la technologie,directeur de la technologie,alt,fr,ESCO
OCC_161685225dd0,occupation,directeur des technologies,directeur des technologies,alt,fr,ESCO
OCC_161685225dd0,occupation,responsable des technologies,responsable des technologies,alt,fr,ESCO
OCC_16f26aba6fcc,occupation,ICT information and knowledge manager,ict information and knowledge manager,preferred,en,ESCO
OCC_16f26aba6fcc,occupation,responsable des connaissances et de l'information informatique,responsable des connaissances et de l'information informatique,preferred,fr,ESCO
OCC_16f26aba6fcc,occupation,chief technology officer,chief technology officer,alt,en,ESCO
OCC_16f26aba6fcc,occupation,ICT knowledge manager,ict knowledge manager,alt,en,ESCO
OCC_16f26aba6fcc,occupation,ICT information manager,ict information manager,alt,en,ESCO
OCC_16f26aba6fcc,occupation,IT information manager,it information manager,alt,en,ESCO
OCC_16f26aba6fcc,occupation,IT information and knowledge manager,it information and knowledge manager,alt,en,ESCO
OCC_16f26aba6fcc,occupation,IT knowledge manager,it knowledge manager,alt,en,ESCO
OCC_16f26aba6fcc,occupation,directrice des connaissances et de l'information TIC,directrice des connaissances et de l'information tic,alt,fr,ESCO
